,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
12181,Z076508,2/26/80,32211,14.1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11901,Z075980,2/26/80,945,66.1,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1034,Z075984,2/26/80,11,47.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16307,Z075980,2/26/80,32218,3.1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1410,Z076508,2/26/80,95,361,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
15940,Z076508,2/26/80,680,6.5,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15939,Z075980,2/26/80,680,2.9,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1033,Z075983,2/26/80,11,47.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
11902,Z076508,2/26/80,945,37,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1409,Z075980,2/26/80,95,345,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
11446,Z075980,2/26/80,940,15,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1032,Z075982,2/26/80,11,47.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1038,Z076511,2/26/80,11,48.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1030,Z075980,2/26/80,11,47.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1035,Z076508,2/26/80,11,48.6,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
12180,Z075980,2/26/80,32211,8.1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1036,Z076509,2/26/80,11,48.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1037,Z076510,2/26/80,11,48.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1031,Z075981,2/26/80,11,47.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
11447,Z076508,2/26/80,940,15,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11904,Z076512,5/20/80,945,31.8,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
5046,Z075985,5/20/80,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
14867,Z075985,5/20/80,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11903,Z075985,5/20/80,945,32.3,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1412,Z076512,5/20/80,95,330,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1411,Z075985,5/20/80,95,339,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
15942,Z076512,5/20/80,680,6.1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1044,Z076512,5/20/80,11,74.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
5049,Z075988,5/20/80,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5050,Z075989,5/20/80,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5047,Z075986,5/20/80,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5048,Z075987,5/20/80,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
13402,Z075985,5/20/80,10,23.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
5051,Z076512,5/20/80,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6363,Z076512,5/20/80,403,7.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
15644,Z076512,5/20/80,77,12,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15643,Z075985,5/20/80,77,36,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
6455,Z076512,5/20/80,410,115,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
13410,Z076515,5/20/80,10,22.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
8860,Z076512,5/20/80,665,0.485,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8859,Z075985,5/20/80,665,0.025,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1039,Z075985,5/20/80,11,74.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
13409,Z076514,5/20/80,10,22.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13408,Z076513,5/20/80,10,23.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13407,Z076512,5/20/80,10,23.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
15941,Z075985,5/20/80,680,25,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1040,Z075986,5/20/80,11,73.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
13406,Z075989,5/20/80,10,20.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
1041,Z075987,5/20/80,11,72.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1042,Z075988,5/20/80,11,70,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1043,Z075989,5/20/80,11,69.6,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16309,Z075985,5/20/80,32218,6.6,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
13405,Z075988,5/20/80,10,21.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13404,Z075987,5/20/80,10,22.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13403,Z075986,5/20/80,10,23,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
8688,Z075985,5/20/80,650,0.076,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14868,Z076512,5/20/80,70507,0.21,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16310,Z076512,5/20/80,32218,22.5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7267,Z075985,5/20/80,535,4,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2509,Z076512,5/20/80,300,8.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6362,Z075985,5/20/80,403,7.8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
2511,Z076514,5/20/80,300,5.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
10118,Z075985,5/20/80,94,468,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10119,Z075986,5/20/80,94,471,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10120,Z075987,5/20/80,94,473,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10121,Z075988,5/20/80,94,483,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10122,Z075989,5/20/80,94,490,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10123,Z076512,5/20/80,94,478,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10124,Z076513,5/20/80,94,478,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10125,Z076514,5/20/80,94,488,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10126,Z076515,5/20/80,94,495,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
2512,Z076515,5/20/80,300,3.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6454,Z075985,5/20/80,410,112,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11449,Z076512,5/20/80,940,14.7,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11448,Z075985,5/20/80,940,17.2,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14708,Z076512,5/20/80,660,0.64,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14707,Z075985,5/20/80,660,0.03,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8689,Z076512,5/20/80,650,1.484,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15363,Z076512,5/20/80,31616,230,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,32.852239,-96.52585
15362,Z075985,5/20/80,31616,2,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,32.852239,-96.52585
6841,Z076512,5/20/80,530,37,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6840,Z075985,5/20/80,530,7,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2510,Z076513,5/20/80,300,8.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2504,Z075985,5/20/80,300,9.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
5053,Z076514,5/20/80,400,7.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12182,Z075985,5/20/80,32211,3.7,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12183,Z076512,5/20/80,32211,6.3,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2505,Z075986,5/20/80,300,9.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
5052,Z076513,5/20/80,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5054,Z076515,5/20/80,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
8123,Z076512,5/20/80,620,0.54,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1046,Z076514,5/20/80,11,73.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
8122,Z075985,5/20/80,620,0.055,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1045,Z076513,5/20/80,11,74.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
7551,Z076512,5/20/80,610,0.6,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7268,Z076512,5/20/80,535,8,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2506,Z075987,5/20/80,300,8.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2507,Z075988,5/20/80,300,4.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
2508,Z075989,5/20/80,300,2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1047,Z076515,5/20/80,11,72.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
7550,Z075985,5/20/80,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8690,Z075990,8/26/80,650,0.61,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6364,Z075990,8/26/80,403,7.8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
8691,Z076516,8/26/80,650,0.37,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15110,Z075994,8/26/80,557,284,"OIL&GREASE,FREON EXTR-GRAV METH,BOT.DEPOS(MG/KG)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15111,Z076518,8/26/80,557,577,"OIL&GREASE,FREON EXTR-GRAV METH,BOT.DEPOS(MG/KG)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1048,Z075990,8/26/80,11,83.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1049,Z075991,8/26/80,11,83.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1050,Z075992,8/26/80,11,83.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6365,Z076516,8/26/80,403,8.7,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
15297,Z075994,8/26/80,71921,0.03,"MERCURY,TOT. IN BOT. DEPOS. (MG/KG) AS HG DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15298,Z076518,8/26/80,71921,0.05,"MERCURY,TOT. IN BOT. DEPOS. (MG/KG) AS HG DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
13418,Z076518,8/26/80,10,29.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
2519,Z076517,8/26/80,300,6.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15195,Z076518,8/26/80,1029,52,"CHROMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
16312,Z076516,8/26/80,32218,0.1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15943,Z075990,8/26/80,680,5.8,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15944,Z076516,8/26/80,680,11.2,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7269,Z075990,8/26/80,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7270,Z076516,8/26/80,535,24,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
5055,Z075990,8/26/80,400,7.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5056,Z075991,8/26/80,400,7.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12184,Z075990,8/26/80,32211,22.4,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12185,Z076516,8/26/80,32211,18.8,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15259,Z076518,8/26/80,1068,47,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15271,Z075994,8/26/80,1078,1,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15272,Z076518,8/26/80,1078,1,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15284,Z075994,8/26/80,1093,108,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15285,Z076518,8/26/80,1093,190,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
10127,Z075990,8/26/80,94,421,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10128,Z075991,8/26/80,94,433,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10129,Z075992,8/26/80,94,434,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10130,Z075993,8/26/80,94,436,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10131,Z075994,8/26/80,94,436,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
10132,Z076516,8/26/80,94,439,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
15258,Z075994,8/26/80,1068,28,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
16311,Z075990,8/26/80,32218,0.1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15246,Z076518,8/26/80,1053,750,"MANGANESE, BOTTOM DEPOSITS (MG/KG AS MN DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15227,Z076518,8/26/80,1052,54,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15646,Z076516,8/26/80,77,18,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15645,Z075990,8/26/80,77,30,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
8862,Z076516,8/26/80,665,0.12,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8861,Z075990,8/26/80,665,0.2,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1055,Z076518,8/26/80,11,84.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15144,Z075994,8/26/80,668,765,"PHOSPHORUS,TOTAL, BOTTOM DEPOSIT (MG/KG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15145,Z076518,8/26/80,668,1314,"PHOSPHORUS,TOTAL, BOTTOM DEPOSIT (MG/KG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1054,Z076517,8/26/80,11,84.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15162,Z075994,8/26/80,1003,6.3,"ARSENIC, BOTTOM DEPOSITS (MG/KG AS AS DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15163,Z076518,8/26/80,1003,6.62,"ARSENIC, BOTTOM DEPOSITS (MG/KG AS AS DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1053,Z076516,8/26/80,11,86.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15181,Z075994,8/26/80,1028,1,"CADMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15182,Z076518,8/26/80,1028,1,"CADMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1052,Z075994,8/26/80,11,83.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15194,Z075994,8/26/80,1029,48,"CHROMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1051,Z075993,8/26/80,11,83.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15207,Z075994,8/26/80,1043,84,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15208,Z076518,8/26/80,1043,145,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15226,Z075994,8/26/80,1052,42,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15245,Z075994,8/26/80,1053,390,"MANGANESE, BOTTOM DEPOSITS (MG/KG AS MN DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
2520,Z076518,8/26/80,300,4.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
10134,Z076518,8/26/80,94,453,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
2518,Z076516,8/26/80,300,8.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11905,Z075990,8/26/80,945,12,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11906,Z076516,8/26/80,945,16.8,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15429,Z075994,8/26/80,496,66168,"LOSS ON IGNITION, BOTTOM DEPOSITS (MG/KG)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
10133,Z076517,8/26/80,94,448,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
5062,Z076518,8/26/80,400,7.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5061,Z076517,8/26/80,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5060,Z076516,8/26/80,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
14870,Z076516,8/26/80,70507,0.12,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
5059,Z075994,8/26/80,400,7.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
5057,Z075992,8/26/80,400,7.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
13411,Z075990,8/26/80,10,28.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13412,Z075991,8/26/80,10,28.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13413,Z075992,8/26/80,10,28.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
13414,Z075993,8/26/80,10,28.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
