,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
24252,F120256,4/29/93,480,28.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
20137,PF09142,4/29/93,94,45200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
28110,F120256,4/29/93,72053,5,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
12285,2440,4/29/93,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24255,PF09143,4/29/93,480,29.4,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
6820,PF09166,5/4/93,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
3485,PF09166,5/4/93,300,6.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10803,2444,5/4/93,535,2,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9080,2444,5/4/93,410,100,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12454,2444,5/4/93,630,0.02,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water ,24.647017,-93.581543
3481,PF09162,5/4/93,300,7.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
6819,PF09165,5/4/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
20141,PF09162,5/4/93,94,33900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
27260,2444,5/4/93,32218,1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12286,2444,5/4/93,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20142,PF09163,5/4/93,94,34300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
6818,PF09164,5/4/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
20140,F120264,5/4/93,94,33700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
6816,PF09162,5/4/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
6815,F120264,5/4/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
24260,PF09164,5/4/93,480,21.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
23569,F120264,5/4/93,31616,2,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
11795,2444,5/4/93,615,0.01,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3484,PF09165,5/4/93,300,7.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3483,PF09164,5/4/93,300,7.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3482,PF09163,5/4/93,300,7.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20143,PF09164,5/4/93,94,34300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20144,PF09165,5/4/93,94,35000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20145,PF09166,5/4/93,94,35500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
23179,2444,5/4/93,70507,0.04,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
22270,2444,5/4/93,32211,7.72,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3480,F120264,5/4/93,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
6817,PF09163,5/4/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
24259,PF09163,5/4/93,480,21.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
28111,F120264,5/4/93,72053,5,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
16738,PF09166,5/4/93,10,22.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
26497,2444,5/4/93,680,1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16737,PF09165,5/4/93,10,22.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
14132,2444,5/4/93,940,15300,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24257,F120264,5/4/93,480,21.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
16733,F120264,5/4/93,10,23.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
16735,PF09163,5/4/93,10,23,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
11453,2444,5/4/93,610,0.01,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16734,PF09162,5/4/93,10,23.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
16736,PF09164,5/4/93,10,23,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
27891,F120264,5/4/93,78,1.8,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water ,24.647017,-93.581543
24258,PF09162,5/4/93,480,21.4,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
28713,2444,5/4/93,625,0.32,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24262,PF09166,5/4/93,480,22.3,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24261,PF09165,5/4/93,480,21.9,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
13433,2444,5/4/93,665,0.07,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9768,2444,5/4/93,530,6,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
14816,2444,5/4/93,945,1860,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16740,341341,5/26/93,10,24.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
14133,2641,5/26/93,940,19400,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
23570,2641,5/26/93,31616,7,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
11796,2641,5/26/93,615,0.01,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16741,341342,5/26/93,10,24.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
13434,2641,5/26/93,665,0.02,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
28714,2641,5/26/93,625,0.16,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20146,2641,5/26/93,94,50200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
23180,2641,5/26/93,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
26498,2641,5/26/93,680,1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11454,2641,5/26/93,610,0.01,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20147,341341,5/26/93,94,50400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20148,341342,5/26/93,94,50400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
22271,2641,5/26/93,32211,1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20149,341343,5/26/93,94,50400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
9769,2641,5/26/93,530,12,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16742,341343,5/26/93,10,24.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
10804,2641,5/26/93,535,4,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27892,2641,5/26/93,78,2.9,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water ,24.647017,-93.581543
6821,341343,5/26/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
12287,2641,5/26/93,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24263,2641,5/26/93,480,33,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
27261,2641,5/26/93,32218,7.96,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24264,341341,5/26/93,480,33.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24265,341342,5/26/93,480,33.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
12455,2641,5/26/93,630,0.02,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water ,24.647017,-93.581543
24266,341343,5/26/93,480,33.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
16739,2641,5/26/93,10,24.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
9081,2641,5/26/93,410,109,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3488,341342,5/26/93,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
14817,2641,5/26/93,945,3100,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3486,2641,5/26/93,300,6.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3487,341341,5/26/93,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3489,341343,5/26/93,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
23571,2644,5/27/93,31616,7,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
28112,2644,5/27/93,72053,0,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
12288,2644,5/27/93,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9770,2644,5/27/93,530,13,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12456,2644,5/27/93,630,0.03,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water ,24.647017,-93.581543
16745,341353,5/27/93,10,24.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
3490,2644,5/27/93,300,8.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3494,341355,5/27/93,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3493,341354,5/27/93,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16743,2644,5/27/93,10,24.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
3491,341352,5/27/93,300,8.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16747,341355,5/27/93,10,24.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
16746,341354,5/27/93,10,24.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
23181,2644,5/27/93,70507,0.03,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16744,341352,5/27/93,10,24.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
3492,341353,5/27/93,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
28715,2644,5/27/93,625,0.58,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11797,2644,5/27/93,615,0.02,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9082,2644,5/27/93,410,106,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
26499,2644,5/27/93,680,1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13435,2644,5/27/93,665,0.04,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
14134,2644,5/27/93,940,21300,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
6826,341355,5/27/93,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
6825,341354,5/27/93,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
6824,341353,5/27/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
6823,341352,5/27/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
6822,2644,5/27/93,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
11455,2644,5/27/93,610,0.01,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27893,2644,5/27/93,78,1.52,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water ,24.647017,-93.581543
24271,341355,5/27/93,480,30.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
14818,2644,5/27/93,945,2740,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24270,341354,5/27/93,480,30,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24269,341353,5/27/93,480,30,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
20150,2644,5/27/93,94,46000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20154,341355,5/27/93,94,46400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
24268,341352,5/27/93,480,30,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
10805,2644,5/27/93,535,6,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27262,2644,5/27/93,32218,6.95,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20153,341354,5/27/93,94,46300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
22272,2644,5/27/93,32211,5.38,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20152,341353,5/27/93,94,46300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20151,341352,5/27/93,94,46300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
24267,2644,5/27/93,480,29.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24273,PF09490,7/6/93,480,7.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
14135,3043,7/6/93,940,3800,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27894,R100091,7/6/93,78,0.4,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water ,24.647017,-93.581543
24272,PF09489,7/6/93,480,6.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
28113,R100091,7/6/93,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
11456,3043,7/6/93,610,0.03,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24275,PF09492,7/6/93,480,23.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24280,PF09497,7/6/93,480,28,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24281,PF09498,7/6/93,480,28.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24282,PF09499,7/6/93,480,28.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24283,PF09500,7/6/93,480,28.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
9083,3043,7/6/93,410,34,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24284,PF09501,7/6/93,480,28.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24274,PF09491,7/6/93,480,14,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24285,PF09502,7/6/93,480,28.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
3509,R100091,7/6/93,300,6.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3508,PF09502,7/6/93,300,0.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3507,PF09501,7/6/93,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
26500,3043,7/6/93,680,1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24277,PF09494,7/6/93,480,26.4,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24276,PF09493,7/6/93,480,25.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
24286,R100091,7/6/93,480,6.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
13436,3043,7/6/93,665,0.08,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3504,PF09498,7/6/93,300,0.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20168,PF09502,7/6/93,94,44400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
16759,PF09500,7/6/93,10,27.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
24279,PF09496,7/6/93,480,27.4,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
10806,3043,7/6/93,535,3,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20155,PF09489,7/6/93,94,12310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
23182,3043,7/6/93,70507,0.03,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20156,PF09490,7/6/93,94,14800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20157,PF09491,7/6/93,94,23200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20158,PF09492,7/6/93,94,35500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11798,3043,7/6/93,615,0.06,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20159,PF09493,7/6/93,94,40300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20160,PF09494,7/6/93,94,41300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20161,PF09495,7/6/93,94,41600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20162,PF09496,7/6/93,94,42500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20163,PF09497,7/6/93,94,43300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20169,R100091,7/6/93,94,12330,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20164,PF09498,7/6/93,94,43600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
3496,PF09490,7/6/93,300,5.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3497,PF09491,7/6/93,300,4.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
20165,PF09499,7/6/93,94,43900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20166,PF09500,7/6/93,94,44300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
3498,PF09492,7/6/93,300,3.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3499,PF09493,7/6/93,300,2.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3500,PF09494,7/6/93,300,2.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3501,PF09495,7/6/93,300,1.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3502,PF09496,7/6/93,300,1.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3503,PF09497,7/6/93,300,0.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3505,PF09499,7/6/93,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
3506,PF09500,7/6/93,300,0.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27263,3043,7/6/93,32218,0,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
