,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
3593,1896248,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3592,1896247,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4091,34422,3/26/01,530,14,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4090,34420,3/26/01,530,5,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4490,34420,3/26/01,665,0.09,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4491,34422,3/26/01,665,0.08,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5254,34420,3/26/01,32218,5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5255,34422,3/26/01,32218,64.2,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3599,1896255,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3600,1896256,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3601,1896257,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3602,1896258,3/26/01,10,11.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4691,34422,3/26/01,945,11,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4690,34420,3/26/01,945,12,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4282,34420,3/26/01,610,0.08,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4283,34422,3/26/01,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
6258,R194939,3/26/01,31699,8,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.831166,-95.59051
6259,R194952,3/26/01,31699,11,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.831166,-95.59051
3613,R194952,3/26/01,10,12.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4789,34422,3/26/01,32211,10,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3612,R194939,3/26/01,10,11.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3610,1896267,3/26/01,10,11.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3609,1896266,3/26/01,10,12.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3607,1896264,3/26/01,10,12.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3606,1896263,3/26/01,10,12.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3605,1896262,3/26/01,10,12.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3604,1896261,3/26/01,10,12.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3603,1896260,3/26/01,10,12.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3611,1896268,3/26/01,10,11.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
880,1896268,3/26/01,94,122,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
877,1896265,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
878,1896266,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
2672,1896266,3/26/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2657,1896249,3/26/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2656,1896248,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2673,1896267,3/26/01,400,6.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2655,1896247,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2674,1896268,3/26/01,400,6.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2675,R194939,3/26/01,400,6.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5935,34422,3/26/01,593,0.18,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5934,34420,3/26/01,593,0.19,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2676,R194952,3/26/01,400,7.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5174,34420,3/26/01,410,39,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5175,34422,3/26/01,410,41,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4976,34422,3/26/01,680,5,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4975,34420,3/26/01,680,5,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5851,34420,3/26/01,1000,1.57,"ARSENIC, DISSOLVED  (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5852,34421,3/26/01,1000,1,"ARSENIC, DISSOLVED  (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5853,34422,3/26/01,1000,1.64,"ARSENIC, DISSOLVED  (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5859,34420,3/26/01,1025,7,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5860,34421,3/26/01,1025,7,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5861,34422,3/26/01,1025,7,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
879,1896267,3/26/01,94,119,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5868,34421,3/26/01,1030,3,"CHROMIUM, DISSOLVED (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5869,34422,3/26/01,1030,3,"CHROMIUM, DISSOLVED (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5875,34420,3/26/01,1040,6,"COPPER, DISSOLVED (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5876,34421,3/26/01,1040,6,"COPPER, DISSOLVED (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2671,1896265,3/26/01,400,7.1,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5877,34422,3/26/01,1040,6,"COPPER, DISSOLVED (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2670,1896264,3/26/01,400,7.1,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5711,34420,3/26/01,625,0.63,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2665,1896258,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2664,1896257,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2663,1896256,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2662,1896255,3/26/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5591,R194952,3/26/01,78,0.33,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.831166,-95.59051
5590,R194939,3/26/01,78,0.24,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.831166,-95.59051
5650,R194939,3/26/01,72053,2,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.831166,-95.59051
5651,R194952,3/26/01,72053,2,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.831166,-95.59051
5566,34422,3/26/01,1106,780,"ALUMINUM, DISSOLVED (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5565,34421,3/26/01,1106,26,"ALUMINUM, DISSOLVED (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5564,34420,3/26/01,1106,753,"ALUMINUM, DISSOLVED (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5528,34422,3/26/01,925,1.5,"MAGNESIUM, DISSOLVED (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5527,34421,3/26/01,925,0.02,"MAGNESIUM, DISSOLVED (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5526,34420,3/26/01,925,1.4,"MAGNESIUM, DISSOLVED (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5515,34422,3/26/01,915,14.7,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5514,34421,3/26/01,915,0.051,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5513,34420,3/26/01,915,12.5,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2666,1896260,3/26/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2667,1896261,3/26/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2668,1896262,3/26/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2669,1896263,3/26/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2661,1896254,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2660,1896253,3/26/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2659,1896252,3/26/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2658,1896251,3/26/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5712,34422,3/26/01,625,0.67,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5883,34420,3/26/01,1049,1,"LEAD, DISSOLVED (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5867,34420,3/26/01,1030,3,"CHROMIUM, DISSOLVED (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
861,1896247,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
870,1896257,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5917,34422,3/26/01,1145,1,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1797,1896248,3/26/01,300,9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5916,34421,3/26/01,1145,1,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
872,1896260,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
866,1896253,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
1796,1896247,3/26/01,300,9.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5915,34420,3/26/01,1145,1,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1799,1896251,3/26/01,300,9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
871,1896258,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5899,34420,3/26/01,1075,0.25,"SILVER, DISSOLVED (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5900,34421,3/26/01,1075,0.25,"SILVER, DISSOLVED (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5901,34422,3/26/01,1075,0.25,"SILVER, DISSOLVED (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5907,34420,3/26/01,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1798,1896249,3/26/01,300,9.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5908,34421,3/26/01,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
862,1896248,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5893,34422,3/26/01,1065,17,"NICKEL, DISSOLVED (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
867,1896254,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
876,1896264,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
875,1896263,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
874,1896262,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
873,1896261,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
863,1896249,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
868,1896255,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
865,1896252,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
864,1896251,3/26/01,94,117,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5884,34421,3/26/01,1049,1,"LEAD, DISSOLVED (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5885,34422,3/26/01,1049,1.18,"LEAD, DISSOLVED (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5891,34420,3/26/01,1065,17,"NICKEL, DISSOLVED (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5892,34421,3/26/01,1065,17,"NICKEL, DISSOLVED (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
869,1896256,3/26/01,94,118,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
5909,34422,3/26/01,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2685,1984829,7/23/01,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4092,36180,7/23/01,530,3,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2684,1984828,7/23/01,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2683,1984827,7/23/01,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2682,1984825,7/23/01,400,6.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2681,1984824,7/23/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2680,1984823,7/23/01,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4191,36182,7/23/01,535,2,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4492,36180,7/23/01,665,0.05,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4493,36182,7/23/01,665,0.05,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4190,36180,7/23/01,535,3,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5256,36180,7/23/01,32218,5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5257,36182,7/23/01,32218,5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4093,36182,7/23/01,530,3,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2686,1984830,7/23/01,400,7.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4791,36182,7/23/01,32211,10,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
901,R196538,7/23/01,94,134,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
2695,R196538,7/23/01,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2694,R196531,7/23/01,400,8.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2693,1984837,7/23/01,400,6.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
6295,36182,7/23/01,951,0.1,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
6294,36180,7/23/01,951,0.14,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2692,1984836,7/23/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4693,36182,7/23/01,945,12,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4692,36180,7/23/01,945,12,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2691,1984835,7/23/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2690,1984834,7/23/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5177,36182,7/23/01,410,47,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2687,1984831,7/23/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5176,36180,7/23/01,410,47,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4285,36182,7/23/01,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4977,36180,7/23/01,680,5,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4978,36182,7/23/01,680,5,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2679,1984822,7/23/01,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2678,1984821,7/23/01,400,8.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2677,1984820,7/23/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4790,36180,7/23/01,32211,10,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4884,36180,7/23/01,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4885,36182,7/23/01,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2689,1984833,7/23/01,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2688,1984832,7/23/01,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4284,36180,7/23/01,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
900,R196531,7/23/01,94,135,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
6186,R196531,7/23/01,82903,6.4,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,33.831166,-95.59051
883,1984820,7/23/01,94,135,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
3628,1984835,7/23/01,10,19.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
5653,R196538,7/23/01,72053,10,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.831166,-95.59051
5652,R196531,7/23/01,72053,10,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.831166,-95.59051
5593,R196538,7/23/01,78,2,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.831166,-95.59051
5592,R196531,7/23/01,78,2,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.831166,-95.59051
5454,36183,7/23/01,1148,1.61,"SELENIUM, BOTTOM DEPOSITS (MG/KG AS SE DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5453,36181,7/23/01,1148,1.22,"SELENIUM, BOTTOM DEPOSITS (MG/KG AS SE DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5446,36183,7/23/01,1093,84.8,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5445,36181,7/23/01,1093,71,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5438,36183,7/23/01,1078,1.21,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5437,36181,7/23/01,1078,0.915,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5430,36183,7/23/01,1068,25.6,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5429,36181,7/23/01,1068,23.8,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5713,36180,7/23/01,625,0.45,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5422,36183,7/23/01,1053,856,"MANGANESE, BOTTOM DEPOSITS (MG/KG AS MN DRY WG",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5414,36183,7/23/01,1052,28.4,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5413,36181,7/23/01,1052,18.4,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5406,36183,7/23/01,1043,14.1,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
5405,36181,7/23/01,1043,12.6,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.831166,-95.59051
