,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
493,Z005327,8/5/81,300,9.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1798,Z005459,8/5/81,10,24.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1797,Z005327,8/5/81,10,24.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3571,Z005328,8/5/81,96830,432,PLATYIAS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1468,Z005459,8/5/81,945,34,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
657,Z005327,8/5/81,403,9.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
658,Z005459,8/5/81,403,9.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2661,Z005327,8/5/81,680,35,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1076,Z005459,8/5/81,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1075,Z005327,8/5/81,620,0.01,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
172,Z005327,8/5/81,11,76.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
495,Z005329,10/7/81,300,7.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3101,Z005332,10/7/81,96763,243,FILINIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
496,Z005330,10/7/81,300,7.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1800,Z005330,10/7/81,10,15.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3481,Z005332,10/7/81,96183,8,DIFFLUGIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
178,Z005461,10/7/81,11,58.6,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
1176,Z005460,10/7/81,650,6.09,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3281,Z005332,10/7/81,97493,56,CYCLOPOIDA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1799,Z005329,10/7/81,10,15.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
2075,Z005461,10/7/81,94,320,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2074,Z005460,10/7/81,94,320,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2073,Z005331,10/7/81,94,320,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2072,Z005330,10/7/81,94,325,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1243,Z005460,10/7/81,665,1.99,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3337,Z005332,10/7/81,97134,10,BOSMINA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
498,Z005460,10/7/81,300,8.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2499,Z005329,10/7/81,660,4.04,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
740,Z005329,10/7/81,530,106,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
291,Z005460,10/7/81,95,525,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
290,Z005329,10/7/81,95,540,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
3204,Z005329,10/7/81,77,4,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,36.035292,-102.506255
659,Z005329,10/7/81,403,9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2883,Z005460,10/7/81,410,209,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2882,Z005329,10/7/81,410,206,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
660,Z005460,10/7/81,403,9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2664,Z005460,10/7/81,680,29.6,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
853,Z005329,10/7/81,535,42,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
854,Z005460,10/7/81,535,52,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2663,Z005329,10/7/81,680,35.2,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3404,Z005332,10/7/81,96778,1330,KERATELLA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3421,Z005332,10/7/81,97344,402,COPEPODA--NAUPLIUS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3246,Z005332,10/7/81,96760,23,POLYARTHRA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
499,Z005461,10/7/81,300,8.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
497,Z005331,10/7/81,300,6.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2500,Z005460,10/7/81,660,3.76,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2071,Z005329,10/7/81,94,330,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
174,Z005329,10/7/81,11,59.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
1801,Z005331,10/7/81,10,15.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3326,Z005332,10/7/81,97084,10,DAPHNIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2320,Z005331,10/7/81,400,9.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2319,Z005330,10/7/81,400,9.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2318,Z005329,10/7/81,400,9.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1469,Z005329,10/7/81,945,174,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1470,Z005460,10/7/81,945,168,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3270,Z005332,10/7/81,97347,100,CALANOIDA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
966,Z005460,10/7/81,610,0.36,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
965,Z005329,10/7/81,610,0.26,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2819,Z005460,10/7/81,31616,15,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
2818,Z005329,10/7/81,31616,5,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
175,Z005330,10/7/81,11,59.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
176,Z005331,10/7/81,11,59.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
177,Z005460,10/7/81,11,59,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
3205,Z005460,10/7/81,77,5,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,36.035292,-102.506255
1579,Z005329,10/7/81,32211,259.5,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1356,Z005329,10/7/81,940,41,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1357,Z005460,10/7/81,940,40,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1580,Z005460,10/7/81,32211,293.9,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2560,Z005329,10/7/81,70507,1.32,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1077,Z005329,10/7/81,620,0.454,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2561,Z005460,10/7/81,70507,1.23,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3090,Z005332,10/7/81,96000,1.91481,DIVERSITY--ZOOPLANKTON,NS,Water,N/A Calculation,Water,36.035292,-102.506255
2960,Z005329,10/7/81,32218,4.8,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3308,Z005332,10/7/81,96818,87,BRACHIONUS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1175,Z005329,10/7/81,650,6.4,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
741,Z005460,10/7/81,530,114,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1803,Z005461,10/7/81,10,14.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1242,Z005329,10/7/81,665,2.09,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1078,Z005460,10/7/81,620,0.172,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2322,Z005461,10/7/81,400,9.35,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2321,Z005460,10/7/81,400,9.35,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2961,Z005460,10/7/81,32218,0.3,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1802,Z005460,10/7/81,10,15,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3282,Z005336,5/4/82,97493,337,CYCLOPOIDA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3263,Z005336,5/4/82,96821,54,BRACHIONUS CALYCIFLORUS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1804,Z005334,5/4/82,10,17.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3422,Z005336,5/4/82,97344,542,COPEPODA--NAUPLIUS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2324,Z005334,5/4/82,400,9.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1244,Z005333,5/4/82,665,1.92,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3482,Z005336,5/4/82,96183,2,DIFFLUGIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1805,Z005335,5/4/82,10,17.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
2326,Z005462,5/4/82,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2327,Z005463,5/4/82,400,8.35,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3271,Z005336,5/4/82,97347,22,CALANOIDA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1807,Z005463,5/4/82,10,18.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
743,Z005462,5/4/82,530,12,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1245,Z005462,5/4/82,665,2.22,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2323,Z005333,5/4/82,400,8.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3405,Z005336,5/4/82,96778,7,KERATELLA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2325,Z005335,5/4/82,400,9.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1806,Z005462,5/4/82,10,19,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
742,Z005333,5/4/82,530,92,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1582,Z005462,5/4/82,32211,69.8,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2078,Z005335,5/4/82,94,695,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
3142,Z005336,5/4/82,96819,67,BRACHIONUS ANGULARIS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2076,Z005333,5/4/82,94,625,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1472,Z005462,5/4/82,945,42,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2963,Z005462,5/4/82,32218,25.1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2962,Z005333,5/4/82,32218,30,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2562,Z005333,5/4/82,70507,1.34,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2563,Z005462,5/4/82,70507,1.3,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1471,Z005333,5/4/82,945,40.7,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1079,Z005333,5/4/82,620,0.02,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
968,Z005462,5/4/82,610,0.56,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
967,Z005333,5/4/82,610,0.53,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1358,Z005333,5/4/82,940,60,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2079,Z005462,5/4/82,94,525,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1359,Z005462,5/4/82,940,60,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1080,Z005462,5/4/82,620,0.02,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3207,Z005462,5/4/82,77,3,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,36.035292,-102.506255
3206,Z005333,5/4/82,77,5,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,36.035292,-102.506255
3507,Z005336,5/4/82,96770,8,ASCOMORPHA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3309,Z005336,5/4/82,96818,596,BRACHIONUS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
500,Z005333,5/4/82,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
501,Z005334,5/4/82,300,6.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
502,Z005335,5/4/82,300,6.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
503,Z005462,5/4/82,300,7.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
504,Z005463,5/4/82,300,6.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2665,Z005333,5/4/82,680,28,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2666,Z005462,5/4/82,680,29.1,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
662,Z005462,5/4/82,403,8.5,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1581,Z005333,5/4/82,32211,115.5,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2080,Z005463,5/4/82,94,600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2077,Z005334,5/4/82,94,660,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
180,Z005334,5/4/82,11,63.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
293,Z005462,5/4/82,95,731,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
292,Z005333,5/4/82,95,731,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
855,Z005333,5/4/82,535,22,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
856,Z005462,5/4/82,535,3,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2885,Z005462,5/4/82,410,256,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2884,Z005333,5/4/82,410,296,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1178,Z005462,5/4/82,650,6.79,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1177,Z005333,5/4/82,650,5.88,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2501,Z005333,5/4/82,660,4.1,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
179,Z005333,5/4/82,11,63.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
2502,Z005462,5/4/82,660,3.98,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3102,Z005336,5/4/82,96763,291,FILINIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3338,Z005336,5/4/82,97134,10,BOSMINA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
661,Z005333,5/4/82,403,8.5,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
181,Z005335,5/4/82,11,63.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
3327,Z005336,5/4/82,97084,2,DAPHNIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2820,Z005333,5/4/82,31616,1,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
2821,Z005462,5/4/82,31616,10,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
183,Z005463,5/4/82,11,65.8,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
182,Z005462,5/4/82,11,66.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
663,Z005337,8/5/82,403,8.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1808,Z005337,8/5/82,10,26,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1809,Z005338,8/5/82,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1473,Z005337,8/5/82,945,31,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1810,Z005339,8/5/82,10,23.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1811,Z005464,8/5/82,10,25.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3328,Z005340,8/5/82,97084,4,DAPHNIA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
664,Z005464,8/5/82,403,8.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1474,Z005464,8/5/82,945,26.5,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3143,Z005340,8/5/82,96819,50,BRACHIONUS ANGULARIS (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1246,Z005337,8/5/82,665,2,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3339,Z005340,8/5/82,97134,21,BOSMINA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
1082,Z005464,8/5/82,620,0.02,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2822,Z005337,8/5/82,31616,110,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
1247,Z005464,8/5/82,665,1.7,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1081,Z005337,8/5/82,620,0.02,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
294,Z005337,8/5/82,95,598,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2667,Z005337,8/5/82,680,28.9,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
857,Z005337,8/5/82,535,35,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1180,Z005464,8/5/82,650,5.2,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1179,Z005337,8/5/82,650,6.1,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3247,Z005340,8/5/82,96760,24,POLYARTHRA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
3406,Z005340,8/5/82,96778,71,KERATELLA (#/LITER),#/L,Water,N/A Calculation,Water,36.035292,-102.506255
2504,Z005464,8/5/82,660,3.4,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2886,Z005337,8/5/82,410,196,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
188,Z005465,8/5/82,11,76.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
187,Z005464,8/5/82,11,77.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
186,Z005339,8/5/82,11,74.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
185,Z005338,8/5/82,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
184,Z005337,8/5/82,11,79,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,36.035292,-102.506255
2332,Z005465,8/5/82,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
